著者名,作品名,daisyフォルダー名,total青空文字数,文字収集率,total青空行数,行収集率,total青空録音時間(時:分:秒),録音収集率,accept文字数,accept行数,accept録音時間(時:分:秒),reject文字数,reject行数,reject録音時間(時:分:秒),daisy subフォルダー名
ロラン_ロマン,ジャンクリストフ_03第一巻曙,ジャン・クリストフ(1)１B3528000004894,101904,0.711,3917,0.764,04:51:48,0.714,72475,2991,12505568,29429,926,5001973
ロラン_ロマン,ジャンクリストフ_04第二巻朝,ジャン・クリストフ(1)１B3528000004894,102955,0.636,2997,0.723,04:50:46,0.643,65527,2167,11211163,37428,830,6234376
ロラン_ロマン,ジャンクリストフ_05第三巻青年,ジャン・クリストフ(1)１B3528000004894,138103,0.633,3864,0.714,06:28:30,0.637,87432,2760,14859056,50671,1104,8451428
ロラン_ロマン,ジャンクリストフ_06第四巻反抗,ジャン・クリストフ(2)２B3528000004895,243653,0.53,7147,0.598,10:00:55,0.614,129163,4276,22124557,114490,2871,13930560
ロラン_ロマン,ジャンクリストフ_07第五巻広場の市,ジャン・クリストフ(2)２B3528000004895,179602,0.522,4441,0.622,07:21:46,0.634,93811,2762,16807368,85791,1679,9699117
ロラン_ロマン,ジャンクリストフ_08第六巻アントアネット,ジャン・クリストフ(3)３B3528000004896,92252,0.621,3060,0.689,03:56:31,0.689,57298,2109,9777559,34954,951,4413642
ロラン_ロマン,ジャンクリストフ_09第七巻家の中,ジャン・クリストフ(3)３B3528000004896,155245,0.531,4679,0.618,07:12:11,0.629,82495,2890,16300155,72750,1789,9630617
ロラン_ロマン,ジャンクリストフ_11第九巻燃ゆる荊,ジャン・クリストフ(4)４B3528000004897,170997,0.532,4889,0.606,06:16:21,0.607,90952,2964,13697484,80045,1925,8883468
ロラン_ロマン,ジャンクリストフ_12第十巻新しき日,ジャン・クリストフ(4)４B3528000004897,158358,0.542,4560,0.629,07:25:49,0.634,85799,2870,16962384,72559,1690,9786668
ロラン_ロマン,ベートーヴェンの生涯_05ベートーヴェンの思想断片,ベートーヴェンの生涯B3528000001094,2697,0.706,105,0.686,00:08:15,0.678,1904,72,335585,793,33,159240
伊藤左千夫,野菊の墓,野菊の墓,33387,0.726,1895,0.755,01:58:55,0.738,24249,1431,5267990,9138,464,1867487
永井荷風,すみだ川,すみだ川・新橋夜話B3201E03692130,34512,0.751,1725,0.776,02:03:21,0.746,25923,1339,5518997,8589,386,1882113
永井荷風,深川の唄,すみだ川・新橋夜話B3201E03692130,9628,0.75,491,0.786,00:34:31,0.751,7225,386,1556229,2403,105,515045
永井荷風,すみだ川,ちくま日本文学全集(31)３１B4804000002081,34512,0.551,1567,0.613,01:52:15,0.616,19015,961,4147672,15497,606,2587176
永井荷風,日和下駄_一名東京散策記,ちくま日本文学全集(31)３１B4804000002081,49672,0.59,2388,0.632,02:46:06,0.63,29314,1510,6276275,20358,878,3690133
永井荷風,花火,ちくま日本文学全集(31)３１B4804000002081,5878,0.517,252,0.575,00:17:40,0.551,3039,145,584300,2839,107,475753
永井荷風,つゆのあとさき,つゆのあとさきB1007E03890532,74517,0.758,4601,0.783,05:23:58,0.785,56480,3601,15262662,18037,1000,4175429
永井荷風,雪解,雪解B3528R01792746,14690,0.512,704,0.574,00:50:01,0.571,7528,404,1713242,7162,300,1287885
永井荷風,濹東綺譚,［ボク］東綺譚B3528R01343701,56763,0.675,2869,0.706,03:24:10,0.701,38316,2025,8587901,18447,844,3662279
永井隆,この子を残して,この子を残して,101225,0.737,9264,0.679,07:31:17,0.664,74598,6292,17983744,26627,2972,9093608
永井隆,この子を残して,この子を残してB3509000000573,101225,0.659,3248,0.688,02:37:15,0.683,66731,2236,6445896,34494,1012,2989379
永井隆,ロザリオの鎖,ロザリオの鎖B3509000000456,106784,0.605,3657,0.672,02:53:16,0.679,64647,2458,7054722,42137,1199,3340809
横光利一,機械,日本文学全集(26)２６B1002R03717445,21546,0.826,7016,0.144,09:02:14,0.152,17794,1010,4952964,3752,6006,27580658
岡本かの子,みちのく,ちくま日本文学全集(26)２６B4804000003548,6062,0.72,391,0.739,00:22:41,0.722,4365,289,983281,1697,102,377735
岡本かの子,家霊,ちくま日本文学全集(26)２６B4804000003548,9328,0.745,547,0.781,00:34:22,0.751,6949,427,1547383,2379,120,514300
岡本かの子,河明り,ちくま日本文学全集(26)２６B4804000003548,48886,0.758,2557,0.806,02:50:40,0.768,37074,2061,7859059,11812,496,2380549
岡本かの子,渾沌未分,ちくま日本文学全集(26)２６B4804000003548,16123,0.785,943,0.81,00:59:56,0.793,12656,764,2850992,3467,179,745143
岡本かの子,老妓抄,ちくま日本文学全集(26)２６B4804000003548,15483,0.754,753,0.817,00:53:28,0.76,11671,615,2439403,3812,138,768889
岡本かの子,金魚撩乱,ちくま日本文学全集(26)２６B4804000003548,33795,0.763,1818,0.809,01:59:34,0.776,25772,1470,5566543,8023,348,1607167
岡本かの子,雛妓,ちくま日本文学全集(26)２６B4804000003548,26241,0.656,1335,0.715,01:26:04,0.669,17217,954,3454450,9024,381,1709558
岡本かの子,鮨,ちくま日本文学全集(26)２６B4804000003548,13153,0.752,795,0.775,00:47:39,0.753,9892,616,2153230,3261,179,706183
岡本かの子,鯉魚,ちくま日本文学全集(26)２６B4804000003548,5740,0.758,387,0.736,00:21:56,0.735,4352,285,967350,1388,102,348151
岡本かの子,娘,家霊B5319R02224006,7774,0.568,319,0.661,00:21:52,0.673,4412,211,883070,3362,108,428979
岡本かの子,家霊,家霊B5319R02224006,9328,0.704,415,0.754,00:26:49,0.752,6563,313,1209859,2765,102,399087
岡本かの子,老妓抄,家霊B5319R02224006,15483,0.724,643,0.757,00:39:08,0.761,11203,487,1787386,4280,156,560974
岡本かの子,鮨,家霊B5319R02224006,13153,0.688,537,0.721,00:34:46,0.715,9054,387,1491847,4099,150,593676
岡本かの子,家霊,老妓抄B3703R01407110,9328,0.769,475,0.781,00:34:27,0.794,7169,371,1639980,2159,104,426583
岡本かの子,東海道五十三次,老妓抄B3703R01407110,13740,0.782,645,0.809,00:42:54,0.811,10740,522,2086157,3000,123,487526
岡本かの子,老妓抄,老妓抄B3703R01407110,15483,0.849,696,0.858,00:42:34,0.871,13147,597,2225652,2336,99,328774
岡本かの子,越年,老妓抄B3703R01407110,9930,0.81,486,0.829,00:31:20,0.821,8046,403,1543947,1884,83,335639
岡本かの子,食魔,老妓抄B3703R01407110,36573,0.716,1758,0.74,01:55:18,0.746,26180,1301,5157874,10393,457,1759986
岡本かの子,鮨,老妓抄B3703R01407110,13153,0.7,592,0.723,00:37:43,0.741,9206,428,1676334,3947,164,586908
岡本かの子,鯉魚,老妓抄B3703R01407110,5740,0.842,319,0.834,00:18:43,0.821,4833,266,922866,907,53,200533
岡本綺堂,両国の秋,くらしっく時代小説(7)７B4500R01235802,59021,0.751,4031,0.775,03:26:18,0.754,44352,3125,9335009,14669,906,3042746
岡本綺堂,心中浪華の春雨,くらしっく時代小説(7)７B4500R01235802,12370,0.806,924,0.812,00:45:12,0.803,9975,750,2176419,2395,174,535104
岡本綺堂,両国の秋,くらしっく時代小説_7,59021,0.751,4032,0.775,03:26:18,0.754,44352,3125,9335009,14669,907,3043304
岡本綺堂,心中浪華の春雨,くらしっく時代小説_7,12370,0.806,924,0.812,00:45:12,0.803,9975,750,2176419,2395,174,535104
岡本綺堂,半七捕物帳_01お文の魂,ちくま日本文学全集(57)５７B4804000001310,16074,0.62,588,0.677,00:28:37,0.674,9969,398,1157727,6105,190,558911
岡本綺堂,半七捕物帳_36冬の金魚,ちくま日本文学全集(57)５７B4804000001310,17659,0.58,656,0.648,00:32:54,0.658,10245,425,1299269,7414,231,674934
岡本綺堂,三浦老人昔話,三浦老人昔話B4701R02011106,112939,0.67,5039,0.716,04:15:13,0.722,75667,3609,11057654,37272,1430,4254976
岡本綺堂,中国怪奇小説集_02開会の辞,中国怪奇小説集B8502R03421068,2415,0.704,108,0.694,00:05:17,0.687,1699,75,217786,716,33,99033
岡本綺堂,中国怪奇小説集_03捜神記六朝,中国怪奇小説集B8502R03421068,15585,0.781,763,0.78,00:37:47,0.781,12178,595,1770628,3407,168,496278
岡本綺堂,中国怪奇小説集_04捜神後記六朝,中国怪奇小説集B8502R03421068,13784,0.814,688,0.817,00:33:53,0.82,11223,562,1667164,2561,126,365513
岡本綺堂,中国怪奇小説集_05酉陽雑爼唐,中国怪奇小説集B8502R03421068,17093,0.773,852,0.781,00:43:23,0.786,13213,665,2046059,3880,187,556864
岡本綺堂,中国怪奇小説集_06宣室志唐,中国怪奇小説集B8502R03421068,11143,0.812,561,0.818,00:28:26,0.813,9043,459,1386419,2100,102,319721
岡本綺堂,中国怪奇小説集_07白猿伝其他唐,中国怪奇小説集B8502R03421068,12043,0.747,608,0.737,00:31:13,0.732,8994,448,1371576,3049,160,501536
岡本綺堂,中国怪奇小説集_08録異記五代,中国怪奇小説集B8502R03421068,5888,0.72,281,0.733,00:14:03,0.732,4238,206,616969,1650,75,225710
岡本綺堂,中国怪奇小説集_09稽神録宋,中国怪奇小説集B8502R03421068,9861,0.784,464,0.789,00:24:26,0.785,7732,366,1151870,2129,98,314614
岡本綺堂,中国怪奇小説集_10夷堅志宋,中国怪奇小説集B8502R03421068,15070,0.794,745,0.812,00:39:52,0.814,11973,605,1946065,3097,140,445650
岡本綺堂,中国怪奇小説集_11異聞総録其他宋,中国怪奇小説集B8502R03421068,12509,0.785,615,0.769,00:30:11,0.772,9816,473,1398125,2693,142,412769
岡本綺堂,中国怪奇小説集_12続夷堅志其他金元,中国怪奇小説集B8502R03421068,8075,0.723,422,0.735,00:21:05,0.739,5838,310,934305,2237,112,330804
岡本綺堂,中国怪奇小説集_13輟耕録明,中国怪奇小説集B8502R03421068,7264,0.731,313,0.773,00:15:02,0.772,5313,242,695859,1951,71,205822
岡本綺堂,中国怪奇小説集_14剪灯新話明,中国怪奇小説集B8502R03421068,9376,0.733,400,0.757,00:20:08,0.759,6877,303,916853,2499,97,290876
岡本綺堂,中国怪奇小説集_15池北偶談清,中国怪奇小説集B8502R03421068,10356,0.756,483,0.766,00:24:56,0.762,7827,370,1139985,2529,113,356119
岡本綺堂,中国怪奇小説集_16子不語清,中国怪奇小説集B8502R03421068,13687,0.751,634,0.77,00:32:15,0.758,10277,488,1467145,3410,146,468037
岡本綺堂,中国怪奇小説集_17閲微草堂筆記清,中国怪奇小説集B8502R03421068,11997,0.736,572,0.741,00:29:17,0.736,8831,424,1293694,3166,148,463049
岡本綺堂,半七捕物帳_01お文の魂,半七捕物帳(1)１B4500R02359902,16074,0.73,731,0.755,00:35:57,0.759,11733,552,1637826,4341,179,519007
岡本綺堂,半七捕物帳_02石灯籠,半七捕物帳(1)１B4500R02359902,15939,0.652,774,0.687,00:39:26,0.694,10395,532,1641725,5544,242,724498
岡本綺堂,半七捕物帳_16津の国屋,半七捕物帳(1)１B4500R02359902,33251,0.713,1612,0.737,01:22:21,0.744,23696,1188,3675879,9555,424,1265039
岡本綺堂,半七捕物帳_25狐と僧,半七捕物帳(1)１B4500R02359902,8700,0.709,457,0.735,00:23:06,0.736,6168,336,1020259,2532,121,365323
岡本綺堂,半七捕物帳_29熊の死骸,半七捕物帳(1)１B4500R02359902,15546,0.664,718,0.692,00:36:25,0.685,10321,497,1497772,5225,221,687467
岡本綺堂,半七捕物帳_36冬の金魚,半七捕物帳(1)１B4500R02359902,17659,0.717,802,0.737,00:41:20,0.736,12669,591,1824730,4990,211,655072
岡本綺堂,半七捕物帳_49大阪屋花鳥,半七捕物帳(1)１B4500R02359902,26002,0.652,1259,0.687,01:02:47,0.695,16963,865,2616502,9039,394,1150073
岡本綺堂,半七捕物帳_68二人女房,半七捕物帳(1)１B4500R02359902,23650,0.648,1193,0.686,01:00:11,0.693,15315,818,2502992,8335,375,1108199
岡本綺堂,半七捕物帳_13弁天娘,半七捕物帳(2)２B4500R03034457,18795,0.731,931,0.758,00:47:27,0.76,13744,706,2163750,5051,225,682753
岡本綺堂,半七捕物帳_35半七先生,半七捕物帳(2)２B4500R03034457,16313,0.675,1625,0.312,01:19:59,0.312,11012,507,1495038,5301,1118,3304118
岡本綺堂,半七捕物帳_41一つ目小僧,半七捕物帳(2)２B4500R03034457,7750,0.8,393,0.819,00:22:40,0.808,6200,322,1099425,1550,71,260588
岡本綺堂,半七捕物帳_46十五夜御用心,半七捕物帳(2)２B4500R03034457,20575,0.717,1093,0.741,00:53:54,0.75,14743,810,2424084,5832,283,809492
岡本綺堂,半七捕物帳_50正雪の絵馬,半七捕物帳(2)２B4500R03034457,25972,0.714,1316,0.744,01:15:18,0.755,18556,979,3411227,7416,337,1106612
岡本綺堂,半七捕物帳_54唐人飴,半七捕物帳(2)２B4500R03034457,23263,0.737,1192,0.77,01:00:56,0.779,17147,918,2848454,6116,274,807883
岡本綺堂,半七捕物帳_60青山の仇討,半七捕物帳(2)２B4500R03034457,21725,0.744,1104,0.765,00:56:49,0.764,16154,845,2604648,5571,259,804462
岡本綺堂,半七捕物帳_61吉良の脇指,半七捕物帳(2)２B4500R03034457,22492,0.696,1139,0.737,00:56:59,0.733,15654,840,2504256,6838,299,914483
岡本綺堂,半七捕物帳_05お化け師匠,半七捕物帳(3)３B4500R03432227,16262,0.694,1111,0.71,00:56:33,0.71,11281,789,2407820,4981,322,985544
岡本綺堂,半七捕物帳_06半鐘の怪,半七捕物帳(3)３B4500R03432227,15735,0.691,966,0.723,00:51:56,0.722,10866,698,2251007,4869,268,864742
岡本綺堂,半七捕物帳_11朝顔屋敷,半七捕物帳(3)３B4500R03432227,15176,0.694,1028,0.728,01:15:56,0.739,10527,748,3365932,4649,280,1189824
岡本綺堂,半七捕物帳_32海坊主,半七捕物帳(3)３B4500R03432227,17402,0.755,1154,0.763,00:56:51,0.771,13146,880,2630212,4256,274,780829
岡本綺堂,半七捕物帳_47金の蝋燭,半七捕物帳(3)３B4500R03432227,21078,0.75,1447,0.773,01:15:13,0.772,15813,1118,3483605,5265,329,1029087
岡本綺堂,半七捕物帳_57幽霊の観世物,半七捕物帳(3)３B4500R03432227,18519,0.785,1242,0.8,01:03:40,0.792,14543,994,3026436,3976,248,793816
岡本綺堂,半七捕物帳_63川越次郎兵衛,半七捕物帳(3)３B4500R03432227,22447,0.751,1501,0.771,01:15:12,0.78,16854,1158,3520434,5593,343,991160
岡本綺堂,半七捕物帳_64廻り灯籠,半七捕物帳(3)３B4500R03432227,21191,0.767,1466,0.783,01:11:45,0.779,16245,1148,3352601,4946,318,952249
岡本綺堂,半七捕物帳_03勘平の死,半七捕物帳(4)４B4500R03022611,15894,0.573,792,0.626,00:41:54,0.629,9100,496,1581317,6794,296,933160
岡本綺堂,半七捕物帳_08帯取りの池,半七捕物帳(4)４B4500R03022611,15375,0.583,697,0.631,00:34:24,0.634,8958,440,1307902,6417,257,755934
岡本綺堂,半七捕物帳_10広重と河獺,半七捕物帳(4)４B4500R03022611,18123,0.605,875,0.654,00:44:23,0.638,10957,572,1697564,7166,303,965096
岡本綺堂,半七捕物帳_15鷹のゆくえ,半七捕物帳(4)４B4500R03022611,19095,0.58,938,0.635,00:47:56,0.628,11069,596,1806032,8026,342,1070380
岡本綺堂,半七捕物帳_30あま酒売,半七捕物帳(4)４B4500R03022611,16730,0.605,815,0.649,00:40:01,0.655,10115,529,1572986,6615,286,827565
岡本綺堂,半七捕物帳_48ズウフラ怪談,半七捕物帳(4)４B4500R03022611,16887,0.685,914,0.695,00:45:09,0.68,11570,635,1842150,5317,279,866750
岡本綺堂,半七捕物帳_52妖狐伝,半七捕物帳(4)４B4500R03022611,20852,0.642,1030,0.674,00:51:23,0.682,13390,694,2101575,7462,336,981861
岡本綺堂,半七捕物帳_55かむろ蛇,半七捕物帳(4)４B4500R03022611,23361,0.606,1070,0.648,00:55:01,0.651,14156,693,2148457,9205,377,1152678
岡本綺堂,半七捕物帳_66地蔵は踊る,半七捕物帳(4)４B4500R03022611,20597,0.69,1055,0.719,00:54:13,0.717,14220,759,2332704,6377,296,919914
岡本綺堂,半七捕物帳_21蝶合戦,半七捕物帳(5)５B4500R03314654,15132,0.627,945,0.648,00:46:10,0.652,9484,612,1804889,5648,333,964918
岡本綺堂,半七捕物帳_23鬼娘,半七捕物帳(5)５B4500R03314654,15070,0.547,950,0.556,00:47:58,0.558,8236,528,1606856,6834,422,1270881
岡本綺堂,半七捕物帳_26女行者,半七捕物帳(5)５B4500R03314654,16128,0.691,962,0.718,00:48:57,0.721,11146,691,2118112,4982,271,818569
岡本綺堂,半七捕物帳_27化け銀杏,半七捕物帳(5)５B4500R03314654,16565,0.638,1017,0.683,00:52:13,0.691,10574,695,2165997,5991,322,966757
岡本綺堂,半七捕物帳_28雪達磨,半七捕物帳(5)５B4500R03314654,10635,0.702,634,0.716,00:40:23,0.705,7470,454,1707229,3165,180,715733
岡本綺堂,半七捕物帳_38人形使い,半七捕物帳(5)５B4500R03314654,15386,0.687,907,0.698,00:44:44,0.699,10563,633,1875126,4823,274,809338
岡本綺堂,半七捕物帳_40異人の首,半七捕物帳(5)５B4500R03314654,15846,0.698,990,0.72,00:51:54,0.714,11056,713,2222888,4790,277,891207
岡本綺堂,半七捕物帳_53新カチカチ山,半七捕物帳(5)５B4500R03314654,23002,0.74,1467,0.755,01:14:58,0.756,17016,1108,3400047,5986,359,1098215
岡本綺堂,半七捕物帳_56河豚太鼓,半七捕物帳(5)５B4500R03314654,22078,0.759,1284,0.765,01:47:22,0.772,16750,982,4971710,5328,302,1470179
岡本綺堂,半七捕物帳_58菊人形の昔,半七捕物帳(5)５B4500R03314654,18381,0.731,1103,0.742,00:54:25,0.748,13434,818,2440859,4947,285,824482
岡本綺堂,子供役者の死,女魔術師B8502R03394881,8303,0.786,462,0.816,00:23:46,0.81,6529,377,1155266,1774,85,270842
岡本綺堂,怪談一夜草紙,女魔術師B8502R03394881,8064,0.795,427,0.796,00:21:53,0.791,6408,340,1038386,1656,87,274218
岡本綺堂,影を踏まれた女,影を踏まれた女B8502R03421075,11534,0.861,749,0.869,00:38:34,0.87,9933,651,2013495,1601,98,300583
岡本綺堂,月の夜がたり,影を踏まれた女B8502R03421075,9063,0.866,603,0.871,00:31:08,0.862,7846,525,1610143,1217,78,257580
岡本綺堂,異妖編,影を踏まれた女B8502R03421075,13901,0.799,832,0.819,00:42:15,0.808,11107,681,2047293,2794,151,487830
岡本綺堂,両国の秋,江戸情話集B8502R03420874,59021,0.769,3308,0.784,03:41:05,0.781,45404,2592,10366286,13617,716,2898832
岡本綺堂,心中浪華の春雨,江戸情話集B8502R03420874,12370,0.828,704,0.832,00:34:07,0.837,10239,586,1713874,2131,118,332833
岡本綺堂,箕輪心中,江戸情話集B8502R03420874,44551,0.814,2523,0.826,02:07:05,0.823,36246,2084,6271781,8305,439,1352803
岡本綺堂,籠釣瓶,江戸情話集B8502R03420874,64358,0.798,3722,0.81,03:12:15,0.811,51374,3016,9354731,12984,706,2180010
岡本綺堂,鳥辺山心中,江戸情話集B8502R03420874,21835,0.6,1456,0.588,01:11:27,0.598,13093,856,2563542,8742,600,1723099
岡本綺堂,こま犬,白髪鬼B8502R03421073,10615,0.905,974,0.909,00:47:55,0.91,9607,885,2614945,1008,89,259946
岡本綺堂,停車場の少女,白髪鬼B8502R03421073,6195,0.892,519,0.89,00:26:11,0.889,5523,462,1397014,672,57,173685
岡本綺堂,妖婆,白髪鬼B8502R03421073,9742,0.847,875,0.855,01:21:51,0.851,8250,748,4179272,1492,127,732018
岡本綺堂,指輪一つ,白髪鬼B8502R03421073,10161,0.777,904,0.783,00:46:12,0.773,7895,708,2141761,2266,196,630687
岡本綺堂,木曽の旅人,白髪鬼B8502R03421073,11108,0.842,1030,0.853,00:52:30,0.847,9351,879,2669473,1757,151,480391
岡本綺堂,水鬼,白髪鬼B8502R03421073,19134,0.899,1584,0.911,01:19:16,0.911,17197,1443,4332565,1937,141,423625
岡本綺堂,海亀,白髪鬼B8502R03421073,8585,0.86,767,0.872,01:04:06,0.864,7381,669,3322457,1204,98,523357
岡本綺堂,白髪鬼,白髪鬼B8502R03421073,18799,0.916,1534,0.925,01:19:55,0.92,17226,1419,4411683,1573,115,383355
岡本綺堂,百物語,白髪鬼B8502R03421073,3552,0.899,322,0.907,00:25:50,0.909,3195,292,1409346,357,30,140946
岡本綺堂,西瓜,白髪鬼B8502R03421073,15352,0.862,1437,0.873,01:15:48,0.88,13226,1254,4000467,2126,183,547211
岡本綺堂,鐘ヶ淵,白髪鬼B8502R03421073,11696,0.86,1131,0.863,00:56:58,0.863,10055,976,2948371,1641,155,469769
岡本綺堂,離魂病,白髪鬼B8502R03421073,7138,0.881,656,0.896,00:54:51,0.894,6292,588,2941152,846,68,349528
岡本綺堂,鴛鴦鏡,白髪鬼B8502R03421073,11631,0.844,1061,0.864,00:52:21,0.859,9814,917,2697745,1817,144,443007
岡本綺堂,女侠伝,蜘蛛の夢,11816,0.81,848,0.82,00:41:58,0.827,9573,695,2083050,2243,153,435199
岡本綺堂,平造とお鶴,蜘蛛の夢,4876,0.846,327,0.862,00:16:22,0.861,4127,282,845571,749,45,136706
岡本綺堂,廿九日の牡丹餅,蜘蛛の夢,12060,0.797,856,0.805,00:43:26,0.802,9615,689,2089132,2445,167,516891
岡本綺堂,恨みの蠑螺,蜘蛛の夢,13741,0.783,955,0.79,00:51:22,0.786,10753,754,2421765,2988,201,659900
岡本綺堂,慈悲心鳥,蜘蛛の夢,12851,0.797,921,0.798,00:48:07,0.803,10238,735,2319689,2613,186,567707
岡本綺堂,放し鰻,蜘蛛の夢,5088,0.824,350,0.849,00:18:23,0.841,4195,297,927914,893,53,175545
岡本綺堂,有喜世新聞の話,蜘蛛の夢,16113,0.821,1088,0.828,00:56:10,0.83,13223,901,2795969,2890,187,573760
岡本綺堂,火薬庫,蜘蛛の夢,10455,0.839,726,0.844,00:35:25,0.842,8775,613,1788926,1680,113,336125
岡本綺堂,真鬼偽鬼,蜘蛛の夢,10798,0.785,743,0.805,00:37:56,0.798,8475,598,1815868,2323,145,460623
岡本綺堂,穴,蜘蛛の夢,11255,0.815,798,0.831,00:40:50,0.84,9176,663,2057506,2079,135,392017
